event_name,bib_number,age,gender,finish_time,pace
Spartan SC Beast - Sat Open,5250,50,M,158.466666666667,13.0964187327824
Spartan SC Beast - Sat Open,624,42,M,158.5,13.099173553719
Spartan SC Beast - Sat Open,297,34,M,158.616666666667,13.1088154269972
Spartan SC Beast - Sat Open,4439,43,M,158.683333333333,13.1143250688705
Spartan SC Beast - Sat Open,3314,34,M,158.683333333333,13.1143250688705
Spartan SC Beast - Sat Open,582,36,M,158.783333333333,13.1225895316804
Spartan SC Beast - Sat Open,6173,29,M,158.783333333333,13.1225895316804
Spartan SC Beast - Sat Open,7530,32,M,158.833333333333,13.1267217630854
Spartan SC Beast - Sat Open,1054,31,M,158.9,13.1322314049587
Spartan SC Beast - Sat Open,9174,24,M,159,13.1404958677686
Spartan SC Beast - Sat Open,7609,27,M,159.116666666667,13.1501377410468
Spartan SC Beast - Sat Open,3919,29,M,159.233333333333,13.1597796143251
Spartan SC Beast - Sat Open,5549,45,M,159.35,13.1694214876033
Spartan SC Beast - Sat Open,7777,45,M,159.466666666667,13.1790633608815
Spartan SC Beast - Sat Open,9312,32,M,159.483333333333,13.1804407713499
Spartan SC Beast - Sat Open,6544,43,M,159.516666666667,13.1831955922865
Spartan SC Beast - Sat Open,7280,38,M,159.566666666667,13.1873278236915
Spartan SC Beast - Sat Open,6464,51,M,159.583333333333,13.1887052341598
Spartan SC Beast - Sat Open,2748,32,M,159.616666666667,13.1914600550964
Spartan SC Beast - Sat Open,9318,39,M,159.7,13.198347107438
Spartan SC Beast - Sat Open,9099,21,M,159.733333333333,13.2011019283747
Spartan SC Beast - Sat Open,6157,37,M,159.733333333333,13.2011019283747
Spartan SC Beast - Sat Open,4549,52,M,159.866666666667,13.2121212121212
Spartan SC Beast - Sat Open,5896,34,M,160.033333333333,13.2258953168044
Spartan SC Beast - Sat Open,2215,39,M,160.116666666667,13.232782369146
Spartan SC Beast - Sat Open,603,37,M,160.25,13.2438016528926
Spartan SC Beast - Sat Open,6374,46,M,160.3,13.2479338842975
Spartan SC Beast - Sat Open,1122,43,M,160.366666666667,13.2534435261708
Spartan SC Beast - Sat Open,4923,23,F,160.416666666667,13.2575757575758
Spartan SC Beast - Sat Open,9039,36,M,160.466666666667,13.2617079889807
Spartan SC Beast - Sat Open,5765,29,M,160.516666666667,13.2658402203857
Spartan SC Beast - Sat Open,69,26,M,160.65,13.2768595041322
Spartan SC Beast - Sat Open,6356,16,M,160.85,13.2933884297521
Spartan SC Beast - Sat Open,3855,49,M,160.916666666667,13.2988980716253
Spartan SC Beast - Sat Open,4037,38,M,160.95,13.301652892562
